Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Senior Data Engineer,Data,hybrid,senior,BCF Software Sp. z o.o.,Wrocław,,None-None,"""Python"" ""Databricks platform"" ""AWS or Azure"" ""ML Development""","""C/C++"" ""Java""",/offers/bcf-software-sp-z-o-o-senior-data-engineer-wroclaw
Dashboard Builder (Amplitude Specialist),ERP,hybrid,mid,STEPWISE,Warszawa,,None-None,"""Amplitude"" ""Dashboards"" ""English""",,/offers/stepwise-dashboard-builder-amplitude-specialist-warszawa
Software Engineer (mid/senior),JS,remote,mid,CKSource,Wrocław,,22000-32000,"""TypeScript"" ""JavaScript"" ""React""",,/offers/cksource-software-engineer-mid-senior-wroclaw
ServiceNow Platform Lead,Other,remote,senior,Cognizant Technology,Bielsko-Biała,18000-22000,,"""ServiceNow"" ""JavaScript"" ""REST"" ""Powershell""",,/offers/cognizant-technology-servicenow-platform-lead-bielsko-biala
Senior Frontend Developer,JS,office,senior,Lyreco Advantage,Gdańsk,None-None,None-None,"""JavaScript"" ""React"" ""CSS"" ""Clean Code"" ""Next.js"" ""DevOps""",,/offers/lyreco-advantage-senior-frontend-developer
System Analyst - Credit Engineering  💰,Analytics,remote,senior,ITDS,Kraków,14000-17000,18000-21000,"""System Analysis"" ""SQL"" ""BPMN"" ""UML"" ""SOA"" ""WebService"" ""SoapUI"" ""Postman"" ""Swagger""",,/offers/itds-system-analyst-credit-engineering-krakow-326347
Regular Software Engineer (Kotlin/Java),Java,hybrid,mid,Rite NRG,Kraków,,22000-26500,"""English"" ""Java"" ""Kotlin"" ""AWS"" ""Kubernetes""",,/offers/rite-nrg-regular-software-engineer-kotlin-java
IT Internal Auditor,Other,hybrid,mid,ERGO Technology & Services,Gdańsk,None-None,,"""English"" ""Audit"" ""Risk Management""","""CISA"" ""COSO"" ""COBIT"" ""ITIL"" ""ISO27001""",/offers/ergo-technology-services-it-internal-auditor
Data Center Facility Management Specialist,Support,office,mid,NTT DATA Business Solutions,Tarnowo Podgórne,None-None,,"""Communication Skills"" ""Excel"" ""Office 365"" ""Team Management""",,/offers/ntt-data-business-solutions-data-center-facility-management-specialist
Software Engineer SAP,ERP,hybrid,mid,IKEA Purchasing Services Poland,Warszawa,None-None,,"""SAP"" ""ABAP"" ""UI5"" ""Fiori""",,/offers/ikea-purchasing-services-software-engineer-sap
Team Leader (Java/Kotlin),Java,hybrid,mid,Connectis,Warszawa,,26000-32000,"""Java"" ""Kotlin"" ""JVM"" ""Spring""",,/offers/connectis-team-leader-java-kotlin
Staff Software Development Engineer,Java,hybrid,senior,Apptio,Kraków,23000-33000,,"""Java"" ""TypeScript"" ""REST API"" ""AWS"" ""JavaScript""",,/offers/apptio-staff-software-development-engineer
Konsultant - Administrator SAP,Admin,hybrid,mid,BUDIMEX,Warszawa,None-None,None-None,"""SAP FI"" ""product owner"" ""Product Management"" ""Agile"" ""JIRA"" ""Scrum"" ""Business Intelligence"" ""Angielski""","""SAP CO""",/offers/budimex-konsultant-administrator-sapc-warszawa
Unity Technical Lead,PM,office,senior,Playtika,Warszawa,None-None,,"""Unity"" ""C#""",,/offers/playtika-unity-technical-lead-6e718c64-ad4a-4168-8c43-c72a35b2edd9
"Fullstack Developer (React, Node.js)",JS,remote,mid,G2A,Kraków,None-None,None-None,"""React"" ""Node.js"" ""JavaScript"" ""TypeScript"" ""Next.js""","""Docker"" ""Kubernetes""",/offers/g2a-fullstack-developer-react-node-js
Data Engineering Team Leader,Data,remote,senior,dotLinkers,Kraków,17000-23000,17000-23000,"""SQL"" ""Python"" ""Pandas"" ""BigQuery"" ""Tableau""",,/offers/dotlinkers-data-engineering-team-leader
DevOps Engineer,DevOps,remote,senior,Sofixit,Kraków,,22000-32000,"""DevOps"" ""Docker"" ""Kubernetes"" ""English"" ""Linux""","""Helm"" ""Terraform"" ""CI/CD"" ""Ansible"" ""Big Data""",/offers/sofixit-devops-engineer-krakow-323285
Android Engineer,Mobile,office,mid,PAYBACK,Łomianki,None-None,,"""Android"" ""Kotlin"" ""mobile design patterns"" ""Kotlin Multiplatform Mobile"" ""dependency injection"" ""modularization"" ""Architectural Components"" ""Encryption"" ""RxJava""",,/offers/payback-android-engineer-lomianki
Analityk Systemowy,Analytics,remote,senior,Connectis,Gdańsk,,23000-26000,"""UML"" ""BPMN"" ""Enterprise Architect"" ""Azure DevOps""",,/offers/connectis-analityk-systemowy-gdansk-321284
CMDB Manager,Admin,office,senior,Talent Flow,Warszawa,8000-12000,,"""Servicedesk"" ""Angielski"" ""IT""","""Certyfikacja ITIL""",/offers/talent-flow-cmdb-manager
Java Developer,Java,hybrid,senior,Playtika,Warszawa,None-None,,"""Java"" ""Spring""",,/offers/playtika-java-developer-97ee6176-cf1b-459e-8b9f-286634986caa
React Native Developer (Freelancer),Mobile,remote,mid,Monterail,Warszawa,,8000-15000,"""React Native"" ""TypeScript""","""Apollo"" ""GraphQL""",/offers/monterail-react-native-developer-freelancer-warszawa
Inżynier I Linii Wsparcia,Support,office,mid,SAFETEC Sp. z o.o.,Niepołomice,None-None,None-None,"""IT Support"" ""MS Office"" ""English"" ""Customer Support""","""Microsoft Windows""",/offers/safetec-sp-z-o-o-inzynier-i-linii-wsparcia-niepolomice
Programista PHP,PHP,remote,mid,INWEMER,Łódź,None-None,,"""PHP"" ""Zend Framework"" ""VBA""","""English"" ""transact SQL""",/offers/inwemer-programista-php
Application Specialist for STIBO Systems/STEP,Java,remote,mid,Skillspark,Wrocław,,26880-30240,"""Java"" ""Stibo"" ""Microservices""","""Cloud""",/offers/skillspark-application-specialist-for-stibo-systems-step-wroclaw
Senior Frontend (React) Engineer,JS,remote,senior,Constant Contact,Kraków,,18041-26060,"""JavaScript"" ""React"" ""TypeScript"" ""English"" ""CSS""",,/offers/constant-contact-senior-frontend-react-engineer
Java Developer with French/German,Java,office,junior,Sollers Consulting Sp. z.o.o,Warszawa,8200-20400,10200-22000,"""French"" ""German"" ""Java"" ""Git"" ""Jenkins"" ""IntelliJ"" ""SOAP"" ""REST""",,/offers/sollers-consulting-sp-z-o-o-java-developer-with-french-german
Architekt Rozwiązań,Architecture,hybrid,senior,Crestt,Warszawa,,30240-43680,"""Architecture"" ""Microsoft Azure"" ""Enterprise Architect""",,/offers/crestt-architekt-rozwiazan
Senior PHP Developer,PHP,remote,senior,Healancy Biomedical,Wrocław,,13000-20000,"""PHP"" ""Git"" ""REST"" ""Symfony"" ""Docker"" ""MySQL"" ""PostgreSQL"" ""Unit Testing""",,/offers/healancy-biomedical-senior-php-developer
Frontend Engineer,JS,remote,senior,Focal Systems,Łódź,,37000-55000,"""JavaScript"" ""CSS"" ""React"" ""TypeScript"" ""Redux"" ""Node.js""","""Docker""",/offers/focal-systems-frontend-engineer-lodz
Analityk Biznesowo - Systemowy,Analytics,hybrid,mid,makeitright,Warszawa,,19000-22000,"""BPMN"" ""UML"" ""Enterprise Architect""",,/offers/makeitright-analityk-biznesowo-systemowy-warszawa-316355
Go Developer,Go,remote,mid,Vodeno,Warszawa,None-None,None-None,"""Golang"" ""Go"" ""GCP"" ""Azure"" ""AWS"" ""Kubernetes""",,/offers/vodeno-go-developer
Frontend Developer (React),JS,remote,mid,Fast White Cat,Szczecin,,16000-20000,"""React"" ""JavaScript"" ""GraphQL"" ""Webpack"" ""Redux"" ""Git""","""Cypress"" ""PWA Studio""",/offers/fast-white-cat-frontend-developer-react-szczecin
NetScaler Lead,Other,remote,senior,WIPRO,Wroclaw,None-None,None-None,"""NetScaler"" ""Citrix"" ""ADC Gateway""",,/offers/wipro-netscaler-lead-wroclaw
Senior Network Specialist,Admin,office,senior,DSV ISS,Warszawa,None-None,,"""Cisco"" ""ACI"" ""Python"" ""Terraform"" ""Data Center"" ""Nexus"" ""citrix netscaler""",,/offers/dsv-iss-senior-network-specialist
Reverse Engineer,Mobile,office,junior,Cognizant Technology,Gdańsk,10500-14500,,"""Java""","""Android"" ""Cybersecurity""",/offers/cognizant-technology-solutions-reverse-engineer
SAP ABAP Developer - IT Consulting,ERP,hybrid,mid,KPMG,Warszawa,None-None,,"""C#"" ""ASP.NET"" ""HTML"" ""Git""",,/offers/kpmg-sap-abap-developer-it-consulting
Senior Tech Lead (m/f/d),Java,office,senior,DATEV,Warszawa,28000-35000,,"""Spring Boot"" ""Angular"" ""Kafka"" ""PostgreSQL"" ""MongoDB"" ""Maven"" ""Jenkins"" ""JPA"" ""Git""",,/offers/datev-senior-tech-lead-m-f-d
Senior Security Analyst in CSIRT (Forensic),Security,remote,senior,Fujitsu Technology Solutions,Łódź,None-None,,"""Forensic"" ""firewalls"" ""proxy"" ""Endpoint Protection""",,/offers/fujitsu-technology-solutions-senior-security-analyst-in-csirt-forensic
Java Software Engineer,Java,remote,mid,BEST S.A.,Warszawa,None-None,None-None,"""Java"" ""Spring Boot"" ""JEE"" ""Git""",,/offers/best-s-a-java-software-engineer-warszawa-331904
Mid Scala Developer,Scala,remote,mid,Reality Games,Kraków,,20000-24000,"""Scala 2"" ""Kubernetes"" ""Kafka"" ""Elasticsearch"" ""Couchbase"" ""MySQL""",,/offers/reality-games-mid-scala-developer
Internship – Java/Android,Java,hybrid,junior,Samsung R&D Institute Poland,Warszawa,,,"""Android"" ""Android SDK"" ""Linux"" ""Java""",,/offers/samsung-r-d-institute-poland-internship-java-android
Administrator systemów IT / Helpdesk,Admin,hybrid,mid,ITTI,Poznań,None-None,,"""Linux"" ""Windows"" ""LAN/TCP/IP""","""Active Directory"" ""Wirtualizacja"" ""Bash""",/offers/itti-administrator-systemow-it-helpdesk
IT Operations Specialist,Support,hybrid,mid,ERGO Technology & Services,Gdańsk,None-None,,"""English"" ""Team Player"" ""Communication Skills"" ""Problem Solving"" ""Organizational Skills"" ""IBM SDC"" ""TSM for backup"" ""DELL HP servers"" ""Virtualization VM-Vare""","""German""",/offers/ergo-technology-services-it-operations-specialist
Engineering Manager,JS,hybrid,senior,monday.com,Warszawa,None-None,,"""People Management"" ""Communication Skills"" ""Team Management""","""Software Architecture""",/offers/monday-com-engineering-manager
Software Engineering Manager,Architecture,hybrid,senior,Lyreco Advantage,Gdańsk,None-None,None-None,"""English""",,/offers/lyreco-advantage-software-engineering-manager-gdansk-331979
Specjalista ds. Helpdesk,Support,office,mid,DNR Group Sp. z o.o.,Warszawa,,,"""Microsoft Windows"" ""Active Directory"" ""Network Administration""",,/offers/dnr-group-sp-z-o-o-specjalista-ds-helpdesk
Senior iOS Developer,Mobile,remote,senior,CrustLab,Warszawa,,23000-27000,"""iOS"" ""Swift"" ""SwiftUI"" ""Unit Testing""","""WebSocket""",/offers/crustlab-senior-ios-developer-warszawa
Data Platform Engineer,Data,remote,senior,Skillspark,Warszawa,,26830-31157,"""Terraform"" ""Python"" ""Cloud""","""Snowflake""",/offers/skillspark-data-platform-engineer
Product Owner MS Dynamics,ERP,remote,mid,Experis Manpower Group,Wrocław,,30240-38640,"""MS Dynamics"" ""Customer Insights Modules"" ""Digital marketing"" ""Scrum"" ""English""","""German""",/offers/experis-manpower-group-product-owner-ms-dynamics-wroclaw
Senior M365 Consultant,Admin,hybrid,senior,Arla,Gdańsk,None-None,,"""Intune"" ""Microsoft Windows"" ""Android"" ""iOS"" ""Mac OS"" ""Windows 11 migration"" ""Autopilot"" ""SCCM"" ""Mobile app delivery""","""SOTI""",/offers/arla-senior-m365-consultant-gdansk-297873
Specjalista ds. Wdrożeń,Admin,office,mid,Gabos Software Sp z o.o.,Katowice,None-None,,"""prawo jazdy kat. B."" ""Komunikatywność"" ""HIS""",,/offers/gabos-software-sp-z-o-o-specjalista-ds-wdrozen
Software Architect,Architecture,hybrid,c_level,Human4Human Recruitment,Kraków,30000-34000,,"""C++"" ""STL"" ""UML""",,/offers/human4human-recruitment-software-architect
Generative AI Developer Talent Pool,Data,remote,senior,Boldare,Gliwice,13400-20000,18000-27000,"""English"" ""AI models"" ""NLP"" ""GPT-4"" ""GPT-3"" ""Team Player"" ""Problem Solving"" ""Scrum"" ""Agile"" ""LLM""",,/offers/boldare-generative-ai-developer
Senior QA Engineer I,Testing,hybrid,senior,Stonex Poland,Kraków,None-None,,"""JavaScript"" ""TypeScript"" ""GitLab"" ""Jenkins"" ""CI/CD"" ""MS Visual Studio"" ""REST API"" ""BDD"" ""BDD tools""",,/offers/stonex-poland-senior-qa-engineer-i-krakow
Linux Engineering Team Lead,DevOps,hybrid,senior,Stonex Poland,Myślenice,None-None,,"""Linux"" ""Python"" ""Perl"" ""Bash"" ""Jenkins"" ""Ansible"" ""Packer"" ""Terraform"" ""TCP/UDP"" ""Git""",,/offers/stonex-poland-linux-engineering-team-lead-myslenice-325630
Senior / Lead Full Stack Java Developer,Java,hybrid,senior,EPAM Systems,Wrocław,14000-24000,,"""Java"" ""Clean Code"" ""Data Structures"" ""Algorithms"" ""OOP"" ""Design Patterns"" ""Unit Testing""",,/offers/epam-systems-senior-lead-full-stack-java-developer-wroclaw
Cyber Security Architect,Security,remote,mid,Cut2Code,Wrocław,,13000-19000,"""English"" ""Cybersecurity"" ""AWS"" ""Analytical Thinking"" ""Communication Skills""","""French""",/offers/cut2code-cyber-security-architect
Inżynier Systemów Teleinformatycznych,Support,office,mid,Veolia Energia Polska,Warszawa,None-None,,"""Windows"" ""Bazy Danych"" ""SQL"" ""BigQuery"" ""Java"" ""Python"" ""Powershell"" ""ITIL""","""PI OSIsoft""",/offers/veolia-energia-polska-inzynier-systemow-teleinformatycznych
"Senior Specialist - Data Privacy Advisor, Gdansk or Viby",Security,hybrid,senior,Arla,Gdańsk,None-None,,"""Cybersecurity"" ""IT Security""",,/offers/arla-senior-specialist-data-privacy-advisor-gdansk-or-viby
Analityk(-czka) danych,Analytics,hybrid,mid,mBank,Warszawa,None-None,,"""SQL"" ""MS Excel"" ""Analityczne Myślenie"" ""English""",,/offers/mbank-analityk-czka-danych
Salesforce Mid Developer,Java,remote,mid,Sofomo,Warszawa,12000-19000,14000-22000,"""Salesforce"" ""English"" ""Problem Solving"" ""Proactivity"" ""Communication Skills"" ""Apex""","""Integrations""",/offers/sofomo-salesforce-mid-developer-warszawa-328708
SAP Migration & Development Analyst/Consultant/Expert,ERP,remote,mid,Accenture,Gdansk,None-None,,"""SAP Migration"" ""master data""",,/offers/accenture-sap-migration-development-analyst-consultant-expert-gdansk
Database Engineer,Data,hybrid,mid,Commerzbank,Łódź,None-None,,"""MS SQL Server"" ""Hadoop"" ""Hive"" ""IntelliJ"" ""Git""",,/offers/commerzbank-database-engineer
Regular IT System Analyst,Analytics,hybrid,mid,Primaris,Warszawa,,18480-20160,"""UML"" ""BPMN"" ""Confluence"" ""JIRA""","""Enterprise Architect""",/offers/primaris-regular-it-system-analyst
Performance Marketing Manager with IT background,Data,remote,mid,Limango Polska,Wrocław,,17000-23000,"""Power BI"" ""Python"" ""JAVA SCRIPT""",,/offers/limango-polska-performance-marketing-manager-with-it-background-wroclaw-323860
Tester Oprogramowania,Testing,hybrid,mid,NASK S.A.,Warszawa,None-None,,"""JIRA"" ""Confluence"" ""Python"" ""REST API"" ""Selenium"" ""Postman"" ""SoapUI""",,/offers/nask-s-a-tester-oprogramowania
Senior C#/.Net Developer,Net,hybrid,senior,STATSCORE Sp. z o.o.,Tychy,18000-23000,21600-27600,"""C#"" "".Net"" "".NET Core"" ""RabbitMQ"" ""Apache Kafka""",,/offers/statscore-sp-z-o-o-senior-c-net-developer-tychy
Senior/Lead Cloud Networking Specialist,Security,remote,senior,Infogain,Kraków,,23520-28560,"""AWS"" ""Networking"" ""Azure"" ""Cloud"" ""MS Azure"" ""Terraform"" ""Palo Alto Firewalls"" ""NACLs"" ""Prisma""",,/offers/infogain-senior-lead-cloud-networking-specialist
Junior Full Stack Developer (.NET),Net,hybrid,junior,Kearney,Warszawa,9500-12000,,"""Git"" "".NET Core""","""Angular"" ""SQL"" ""TypeScript"" ""Entity Framework"" ""ASP.NET Web API"" ""Azure"" ""Python"" ""MongoDB""",/offers/kearney-junior-full-stack-developer-net-warszawa
Administrator Systemów (Linux/Docker),Admin,hybrid,mid,Polkomtel Sp. z o. o.,Warszawa,None-None,None-None,"""Linux"" ""Microsoft Windows"" ""Docker"" ""Java EE"" ""CI/CD""",,/offers/polkomtel-sp-z-o-o-administrator-systemow-linux-docker
SAP FI/CO Functional Consultant with S/4 HANA,ERP,remote,mid,emagine Polska,Wrocław,,None-None,"""English"" ""SAP FI/CO"" ""SAP HANA"" ""Cloud""",,/offers/emagine-polska-sap-fi-co-functional-consultant-with-s-4-hana-wroclaw
Fullstack Engineer,JS,remote,mid,All Inspire Health Inc.,New York,,20046-36083,"""TypeScript"" ""ReactJS"" ""Node.js"" ""Amazon AWS"" ""Serverless"" ""PostgreSQL""","""DynamoDB"" ""React Native""",/offers/all-inspire-health-inc-fullstack-engineer
Konsultant systemu ERP ds. technicznych w dziale wsparcia,ERP,hybrid,mid,Soneta Sp. z o.o.,Kraków,None-None,None-None,"""SQL"" ""IT"" ""Umiejętności analityczne"" ""Windows""","""Azure DevOps"" ""C#""",/offers/soneta-sp-z-o-o-konsultant-systemu-erp-ds-technicznych-w-dziale-wsparcia-krakow
Senior Production Engineer,Admin,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""CI/CD"" ""Bamboo"" ""SOA"" ""Kubernetes"" ""Docker"" ""Kafka"" ""JVM"" ""Spring Boot"" ""Jenkins""",,/offers/hsbc-service-delivery-senior-production-engineer-krakow
Software Eng C/C++,C,hybrid,mid,Tronel Sp. z o. o.,Kraków,10000-17000,13000-20000,"""C++"" ""English"" ""Git""","""3G"" ""LTE"" "".NET C#"" ""WPF""",/offers/tronel-sp-z-o-o-software-eng-c-c-krakow
.NET Developer (MVC and WebForms),Net,remote,mid,DCV Technologies,Warszawa,,22502-23368,"""Polish"" ""MVC"" ""JavaScript""",,/offers/dcv-technologies-net-developer-mvc-and-webforms-warszawa
EDI Developer,C,hybrid,senior,DSV ISS,Warszawa,None-None,,"""EDI"" ""Java"" ""C++"" ""C#"" ""SQL"" ""XML"" ""JSON"" ""XPath"" ""CSV""",,/offers/dsv-iss-edi-developer-warszawa-326183
Lider w obszarze monitorowania ITC (k/m),Admin,hybrid,senior,PSE S.A.,Warszawa,None-None,,"""Elastic Stack"" ""IBM Tivoli Monitoring"" ""Zabbix"" ""Nagios"" ""Linux (preferowany RHEL)"" ""Oracle RDBMS"" ""SQL""","""IBM AIX""",/offers/pse-s-a-lider-w-obszarze-monitorowania-itc-k-m
Programista Java,Java,remote,mid,Nexio Management,Warszawa,None-None,None-None,"""Java"" ""Spring""","""Hibernate"" ""TDD""",/offers/nexio-management-programista-java-warszawa-322189
Application Security Engineer (F5),Security,hybrid,mid,Apius Technologies S.A.,Warszawa,,12000-16000,"""F5"" ""Cisco"" ""JIRA""",,/offers/apius-technologies-s-a-application-security-engineer-f5
Cybersecurity SRE Endpoint Protection Engineer ,Security,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""Cybersecurity"" ""CrowdStrike Falcon"" ""Jenkins"" ""Puppet""",,/offers/hsbc-service-delivery-cybersecurity-sre-endpoint-protection
Analityk Systemowo-Biznesowy (konsultant wdrożeniowy obszaru HR),Analytics,office,mid,BUDIMEX,Warszawa,None-None,None-None,"""Analiza Biznesowa"" ""UML"" ""English""",,/offers/budimex-analityk-systemowo-biznesowy-warszawa
Backend Software Developer with GO,Go,remote,mid,Tietoevry,Szczecin,None-None,None-None,"""SW Engineering"" ""Linux"" ""Golang""",,/offers/tietoevry-backend-software-developer-with-go
Product Manager (Data),PM,remote,senior,VirtusLab,Wrocław,15500-20500,21000-27000,"""Product Management"" ""Data Management"" ""English"" ""Communication"" ""Tableau/Qlik"" ""Agile"" ""Snowflake""","""SQL""",/offers/virtuslab-product-manager-data-wroclaw
Młodszy/a Specjalista/ka ds. Helpdesku,Support,office,junior,MCBS SP. Z O. O.,Warszawa,None-None,,"""Windows Server"" ""Active Directory"" ""IT Support"" ""Angielski"" ""Windows 10-11""",,/offers/mcbs-sp-z-o-o-mlodszy-a-specjalista-ka-ds-helpdesku
" SAP Consultant (FI/CO, SD, MM/WM, PP/PM, RE-FX) ",ERP,hybrid,senior,Accenture,Warszawa,None-None,,"""SAP FI/CO"" ""SAP SD"" ""SAP MM/WM"" ""SAP PP/PM"" ""SAP RE-FX""",,/offers/accenture-sap-consultant
Specjalista ds. aplikacji IT,Mobile,office,mid,Auchan Polska,Piaseczno,None-None,,"""O2C"" ""procesy sprzedażowe"" ""Angielski"" ""SQL"" ""ITIL"" ""UML""",,/offers/auchan-polska-specjalista-ds-aplikacji-it-piaseczno-326718
Senior Cloud Architect,Architecture,hybrid,senior,KMD Poland,Warszawa,,24192-35616,"""Kubernetes"" ""Elastic"" ""Azure""",,/offers/kmd-poland-senior-cloud-architect
Mid/Senior Frontend Developer(ka),JS,remote,senior,Pergamin,Wrocław,,16000-22000,"""React"" ""JavaScript"" ""CSS"" ""TypeScript"" ""Redux"" ""HTML"" ""REST API""",,/offers/pergamin-mid-senior-frontend-developer-ka-wroclaw
Senior MuleSoft Engineer,Java,remote,senior,BlueSoft,Wrocław,,20000-25000,"""MuleSoft"" ""ESB"" ""REST"" ""SOAP"" ""XML"" ""XSLT"" ""XSD""","""Java"" ""Cloud""",/offers/bluesoft-senior-mulesoft-engineer-wroclaw
Programista Java,Java,remote,mid,Redge Technologies,Gdańsk,None-None,None-None,"""Git"" ""Java"" ""Spring Boot"" ""Hibernate"" ""PostgreSQL"" ""REST"" ""Elasticsearch"" ""Linux""",,/offers/redge-technologies-programista-java-gdansk
Java Developer,Java,hybrid,mid,ASTEK Polska,Warszawa,11500-16000,17000-23500,"""Java 11"" ""SQL"" ""Spring 5"" ""PostgreSQL"" ""Java EE"" ""REST"" ""Spring Data"" ""Spring WebFlux""","""Angular 13"" ""Docker""",/offers/astek-polska-java-developer-warszawa-326875
Java Developer,Java,remote,mid,Swyply,Katowice,,12000-20000,"""Git"" ""Java"" ""MySQL"" ""Spring"" ""Spring Boot"" ""Hibernate"" ""TDD"" ""BDD""","""Docker""",/offers/swyply-java-developer
Senior Java Developer,Java,remote,senior,Nest Bank S.A.,Gdańsk,21000-24000,28500-33600,"""Java"" ""Spring Boot"" ""Hibernate"" ""JMS"" ""Git"" ""Microservices"" ""Docker"" ""Kubernetes"" ""Azure""",,/offers/nest-bank-s-a-senior-java-developer-gdansk
Analityk Biznesowo-Systemowy,Analytics,remote,mid,Asseco Data Systems,Kraków,None-None,None-None,"""SQL"" ""XML""",,/offers/asseco-data-systems-analityk-biznesowo-systemowy-krakow
Senior Java  Developer (PetCare App),Java,hybrid,senior,Onwelo Sp. z o.o.,Lublin,14000-17000,21000-25200,"""Java"" ""Spring"" ""Docker"" ""Kubernetes"" ""Azure""",,/offers/onwelo-sp-z-o-o-senior-java-developer-petcare-app
Młodszy Administrator Linux,Admin,office,junior,Ideo Sp. z o.o.,Rzeszów,,,,"""Linux"" ""NGINX"" ""Git"" ""MySQL"" ""PostgreSQL"" ""Docker"" ""Cloud Computing""",/offers/ideo-sp-z-o-o-mlodszy-administrator-linux
IT Asset Management Specialist,Admin,remote,mid,WIPRO,Wroclaw,None-None,,"""Asset management""",,/offers/wipro-it-asset-management-specialist
Associate Software Engineer,Go,remote,junior,WP Engine,Kraków,11000-14000,,,"""Go"" ""JavaScript"" ""React"" ""Elastic"" ""Google Cloud Platform"" ""Kubernetes"" ""GraphQL""",/offers/wp-engine-associate-software-engineer
Ekspert ds. cyberbezpieczeństwa (ISO 27000),Security,hybrid,senior,PKO Bank Polski,Warszawa,None-None,,,"""SAS Enterprise Guide.""",/offers/pko-bank-polski-ekspert-ds-cyberbezpieczenstwa-iso-27000
Administrator/ka aplikacji IT (Docker/ Kubernetes),Admin,hybrid,mid,TAURON Obsługa Klienta,Wrocław,7400-11300,,"""Docker"" ""Kubernetes"" ""Redis"" ""RabbitMQ""","""OpenShift""",/offers/tauron-obsluga-klienta-administrator-ka-aplikacji-it-docker-kubernetes
Senior Data Scientist (Aim Reply),Data,hybrid,senior,Reply Polska Sp. z o. o.,Katowice,16000-22000,,"""Data Science"" ""Machine Learning"" ""Python""",,/offers/reply-polska-sp-z-o-o-senior-data-scientist-aim-reply
Oracle Expert,Data,remote,senior,Eyzee S.A.,Warszawa,,22000-27000,"""Oracle DB"" ""Oracle"" ""Data Integration"" ""Business Intelligence""",,/offers/eyzee-s-a-oracle-expert-warszwa
Multi-Platform C++ Engineer – BugSnag- Unity/Unreal Engine/React Native,Game,remote,senior,SmartBear,Kraków,17000-20000,21000-24000,"""C++"" ""Open source"" ""Unreal Engine""","""SDK"" ""Unity"" ""React Native""",/offers/smartbear-multi-platform-c-engineer-bugsnag-unity-unreal-engine-react-native-krakow
Remote Senior .Net developer with Azure,Net,remote,senior,Kambu,Kraków,14000-19000,16000-23500,""".Net"" ""Azure platform"" ""Microsoft Azure"" ""Scrum""",,/offers/kambu-remote-senior-net-developer-with-azure-warszawa
Full-stack Developer (PHP & WordPress),PHP,remote,mid,Trans.eu Group SA,Wrocław,,14000-20000,,"""Java"" ""Terraform"" ""AWS""",/offers/trans-eu-group-sa-full-stack-developer-php-wordpress
Software Development Manager,Python,hybrid,mid,CloudFerro S.A.,Warszawa,20000-24000,20000-24000,"""Python"" ""Linux"" ""Agile"" ""SQL Server""","""Kubernetes"" ""REST API"" ""C++"" ""OpenStack""",/offers/cloudferro-s-a-software-development-manager
Solution Architect,Java,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""Java"" ""Scrum"" ""AWS"" ""Data architecture""",,/offers/hsbc-service-delivery-solution-architect-krakow-317824
Senior Software Engineer/Tech Lead,Java,remote,senior,Hays Poland,Wrocław,20000-35000,,"""Java"" ""Microservices"" ""Apache Kafka"" ""SQL"" ""NoSQL"" ""Spring Boot"" ""Jenkins"" ""English""","""Angular""",/offers/hays-poland-senior-software-engineer-tech-lead
Frontend Developer,JS,hybrid,mid,MindPal,Katowice,,,"""JavaScript"" ""Firebase"" ""Docker""","""AngularJS"" ""Vue.js"" ""Node.js"" ""ReactJS""",/offers/mindpal-frontend-developer-katowice
Mobile Device Tester with Dutch,Testing,hybrid,mid,Samsung R&D Institute Poland,Warszawa,None-None,,,"""Android""",/offers/samsung-r-d-institute-poland-mobile-device-tester-with-dutch
Specjalista ds. IT Business Consulting,Data,office,mid,Lidl Polska sp. z o.o.,Jankowice,None-None,,"""Oracle"" ""SQL"" ""Windows Administration"" ""Analytics""",,/offers/lidl-polska-sp-z-o-o-specjalista-ds-it-business-consulting
Customer Support Specialist,Support,remote,junior,Survicate,Wrocław,,5000-9000,"""English""","""Customer facing role"" ""HTML"" ""Implementation process"" ""SaaS""",/offers/survicate-customer-support-specialist-wroclaw
Junior/Mid PHP Developer,PHP,office,junior,Netgraf,Warszawa,None-None,None-None,,"""PHP"" ""Linux"" ""MVC"" ""Relacyjne Bazy Danych"" ""jQuery"" ""Laravel""",/offers/netgraf-junior-php-developer-warszawa
Senior .NET FullStack Developer,JS,remote,senior,Adanto Software,Białystok,,21500-23000,""".NET Core"" ""Node.js"" ""Vue.js"" ""JavaScript"" ""MongoDB"" ""English""",,/offers/adanto-software-senior-net-fullstack-developer-bialystok-322868
Senior Backend Developer,Net,remote,senior,Lodgify,Barcelona,,None-None,""".NET Core"" ""C#"" ""Microservice Architecture"" ""SOLID Principles"" ""Entity Framework"" ""Docker"" ""Unit Testing"" ""PostgreSQL"" ""DDD"" ""Kubernetes""",,/offers/lodgify-senior-backend-developer
Java Tech Lead,Java,hybrid,senior,Brown Brothers Harriman,Kraków,None-None,,"""Java 11"" ""Spring"" ""Spring Boot"" ""Angular""","""JSON""",/offers/brown-brothers-harriman-java-tech-lead
