Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Site Reliability Engineer,DevOps,hybrid,mid,Displate,Warszawa,20000-25000,20000-25000,"""Kubernetes"" ""Terraform"" ""Linux"" ""Docker"" ""CI/CD"" ""AWS""",,/offers/displate-site-reliability-engineer-warszawa
Senior Java Software Engineer - Consumer Teams,Java,remote,senior,InPost,Warszawa,None-None,None-None,"""Java"" ""Spring Boot"" ""Microservices"" ""Kafka""","""GCP""",/offers/inpost-senior-java-software-engineer-consumer-teams
Big Data Engineer,Data,remote,senior,New-Invest IT,Warszawa,,22000-28000,"""Azure"" ""SQL"" ""ETL"" ""Agile"" ""Azure Data Factory"" ""Azure Datalake"" ""DWH"" ""Azure Synapse""",,/offers/new-invest-it-big-data-engineer
IT Manager,PM,hybrid,senior,Nuvadis Talents,Łódź,None-None,,"""Zarządzanie Projektami"" ""infrastruktura IT"" ""bezpieczeństwo IT"" ""ERP"" ""Management""",,/offers/nuvadis-talents-it-manager
Backend Software Developer with GO,Go,remote,mid,Tietoevry,Szczecin,None-None,None-None,"""SW Engineering"" ""Linux"" ""Golang""",,/offers/tietoevry-backend-software-developer-with-go
Python Delevoper,Python,remote,senior,emagine Polska,Warszawa,,18172-21806,"""Python"" ""JavaScript"" ""HTML"" ""CSS""","""AWS""",/offers/emagine-polska-python-delevoper
Senior Data Engineer - DataOps,Data,remote,senior,Tidio,Wrocław,,22000-30000,"""Python"" ""AWS"" ""Airflow"" ""Terraform"" ""Ansible"" ""Docker"" ""CI/CD""",,/offers/tidio-senior-data-engineer-dataops-wroclaw
Data Engineer for Voice Assistant (Warsaw),Python,hybrid,mid,Samsung R&D Institute Poland,Warszawa,None-None,,"""Linux"" ""Bash"" ""Git"" ""Jenkins"" ""Docker"" ""PostgreSQL"" ""Voila""",,/offers/samsung-r-d-institute-poland-data-engineer-for-voice-assistant-warsaw
Senior Linux Engineer (RHEL IdM/IPA),Admin,hybrid,senior,ERGO Technology & Services,Gdańsk,None-None,,"""Linux"" ""English"" ""IDM"" ""IPA""","""Python"" ""Jenkins"" ""German""",/offers/ergo-technology-services-senior-linux-engineer-rhel-idm-ipa
Senior Site Reliability Engineer,Java,office,senior,DSV ISS,Warszawa,None-None,,"""Java"" ""Databases"" ""MongoDB"" ""MySQL"" ""PostgreSQL""","""Kibana"" ""Elasticsearch"" ""Cloud"" ""Azure DevOps"" ""Kubernetes""",/offers/dsv-iss-senior-site-reliability-engineer-warszawa
DevOps Engineer,Admin,remote,senior,Erbis,Kraków,11829-23658,,"""DevOps"" ""Azure"" ""Powershell""",,/offers/erbis-devops-engineer-krakow
Frontend Developer,JS,remote,mid,HTD Health,Warszawa,9200-15000,11000-18000,"""English"" ""React"" ""JavaScript""",,/offers/htd-health-frontend-developer-warszawa
Data Engineer,Data,hybrid,mid,STS,Katowice,10000-14000,10000-14000,"""SQL"" ""BigQuery"" ""Python"" ""Apache Kafka"" ""Git"" ""Docker"" ""Kubernetes""","""Google Cloud Platform"" ""ETL""",/offers/sts-data-engineer-katowice-333280
Hardware Engineer,Admin,remote,mid,Nortal,Kraków,12000-16000,,"""electromechanics""","""eplan"" ""CAD"" ""Caneco""",/offers/nortal-hardware-engineer
"Full-stack Tech Lead (Node.js, React)",JS,remote,senior,CobbleWeb,Warsaw,,25085-33113,"""Team Management"" ""Node.js"" ""React"" ""Communication Skills"" ""English""",,/offers/cobbleweb-full-stack-tech-lead-node-js-react
Project Manager,PM,hybrid,senior,S3 Connected Health,Legnica,None-None,None-None,"""SDLC"" ""English"" ""Team Management"" ""Team Player""",,/offers/s3-connected-health-project-manager-legnica
Senior .Net Developer,Net,remote,senior,IN Team,Warszawa,,28560-31920,""".Net"" ""C#"" ""English"" ""SQL"" ""SQL Server""","""React""",/offers/in-team-senior-net-developer
Senior DevOps Engineer (GCP),DevOps,remote,senior,GetInData | Part of Xebia,Kraków,,25200-31080,"""Google Cloud Platform"" ""Apache Kafka"" ""Prometheus"" ""CI/CD"" ""Deployment Manager"" ""Terraform"" ""Ansible""","""Airflow"" ""BigQuery"" ""Python""",/offers/getindata-part-of-xebia-senior-devops-engineer-gcp-krakow-326007
Kierownik projektu (Ekspert Jira),PM,hybrid,mid,Polkomtel Sp. z o. o.,Warszawa,None-None,,"""JIRA"" ""Confluence"" ""Tableau"" ""SQL"" ""PMI"" ""Scrum"" ""Agile"" ""SAFe"" ""JQL""",,/offers/polkomtel-sp-z-o-o-kierownik-projektu-ekspert-jira
Senior Site Reliability Engineer (SRE),DevOps,remote,senior,Product Madness,Gdańsk,22000-25000,22000-27000,"""SRE"" ""DevOps"" ""GCP"" ""Linux / Unix"" ""CI/CD""","""Java"" ""Python"" ""Bash""",/offers/product-madness-site-reliability-engineer-sre-remote
Linux System Administrator,Admin,remote,mid,core3,Katowice,,10000-15500,"""Linux / Unix"" ""SQL""","""LAN/WAN"" ""Hadoop""",/offers/core3-linux-system-administrator-katowice
Administrator Systemów IT,Admin,office,mid,NGK CERAMICS POLSKA,Gliwice,None-None,,"""Microsoft Azure Cloud"" ""Active Directory"" ""Windows Server"" ""Windows Client"" ""VMware"" ""Powershell""","""MECM"" ""Microsoft 365"" ""Intune"" ""AWS""",/offers/ngk-ceramics-polska-administrator-systemow-it
Data Analyst,Analytics,hybrid,mid,Trans.eu Group SA,Wrocław,10000-12000,12000-13500,"""MySQL"" ""MS Excel"" ""English""","""Python""",/offers/trans-eu-group-sa-data-analyst-wroclaw
IT Project Manager (premium eComm agency),PM,remote,mid,commerce-ui,Wrocław,,13000-18000,"""Communication"" ""English"" ""Project Management"" ""Agile"" ""Analiza Biznesowa""",,/offers/commerce-ui-it-project-manager-premium-ecomm-agency-wroclaw
Application Manager Caseware,PM,hybrid,mid,Rödl & Partner,Gdańsk,None-None,None-None,"""MS Office"" ""Outlook"" ""XML"" ""caseware""","""MS SQL"" ""Finanse""",/offers/rodl-partner-application-manager-caseware
IT Support Engineer,Support,hybrid,mid,Platige Image,Warszawa,,7500-10000,"""Windows"" ""Linux"" ""Active Directory""","""SideFX"" ""Autodesk"" ""Foundry""",/offers/platige-image-it-support-engineer-warsaw
Service Desk with German 💻,Support,remote,junior,Upvanta sp. z o.o.,Gdańsk,,9000-14000,,"""ITIL""",/offers/upvanta-sp-z-o-o-service-desk-with-german-gdansk
Production Engineer,Admin,hybrid,mid,HSBC Service Delivery,Kraków,None-None,,"""Bash"" ""Shell"" ""Java"" ""Linux / Unix"" ""Jenkins"" ""GitHub"" ""Network""","""Agile"" ""DevOps""",/offers/hsbc-service-delivery-production-engineer-krakow
Frontend Developer - TALENT POOL,JS,remote,mid,Polcode,Warszawa,None-None,None-None,"""JavaScript"" ""ReactJS"" ""English"" ""OOP"" ""ES6"" ""Redux"" ""MOBX""",,/offers/polcode-frontend-developer-talent-pool
(Senior) IT Software Engineer,Java,hybrid,senior,European Investment Bank,Luksemburg,None-None,,"""Java"" ""JavaScript"" ""ReactJS"" ""React Native"" ""Hibernate"" ""REST API""","""Cloud""",/offers/european-investment-bank-senior-it-software-engineer-luksemburg
Java Developer,Java,hybrid,mid,Link Group,Warszawa,,18480-25200,"""Java"" ""Spring Boot"" ""JavaScript"" ""Hibernate"" ""Elasticsearch"" ""HTML""",,/offers/link-group-java-developer-warszawa-323770
Ruby on Rails Software Engineer (Mid),Ruby,remote,mid,Housecall Pro,Wrocław,,17743-23658,"""Ruby on Rails"" ""Ruby"" ""English"" ""SOLID Principles"" ""DDD""","""Sidekiq"" ""React""",/offers/housecall-pro-ruby-on-rails-software-engineer-mid-wroclaw
Functional Safety Expert,Analytics,hybrid,senior,Bosch Polska,Warszawa,None-None,,"""Matlab"" ""Autosar"" ""Embedded C"" ""ASCET""",,/offers/bosch-polska-functional-safety-expert
Lead Cloud Security Engineer (Remote),Security,remote,senior,Shaped Thoughts,Warszawa,,32000-39000,"""AWS"" ""OWASP""","""Python"" ""PostgreSQL""",/offers/shaped-thoughts-lead-cloud-security-engineer-remote
Support Specialist,Support,hybrid,mid,VoIPstudio,Lublin,,6000-8500,"""IT Support"" ""Microsoft Windows"" ""English"" ""Windows 10"" ""Mac OS""","""German"" ""VoiP"" ""Adobe Photoshop"" ""Linux""",/offers/voipstudio-support-specialist
Senior PHP Developer with Symfony,PHP,remote,senior,Idego,Gdynia,,24000-28000,"""PHP"" ""Symfony"" ""Cloud"" ""AWS"" ""Architecture""",,/offers/idego-sr-php-developer1
Senior Site Reliability Engineer,Java,remote,senior,Rite NRG,Krakow,,27000-35000,"""AWS"" ""Kubernetes"" ""Docker"" ""Java"" ""Terraform"" ""CI/CD""","""Helm Charts"" ""Kotlin""",/offers/rite-nrg-senior-site-reliability-engineer
Senior/Lead Product Owner (AI),PM,remote,senior,N-iX,Kraków,,15772-20109,"""Product Management""","""AI""",/offers/n-ix-senior-lead-product-owner-ai
Data Engineer,Data,hybrid,mid,NATEK,Warszawa,,None-None,"""ETL"" ""MS SSIS"" ""API"" ""Python"" "".NET/C#""","""data vault 2.0"" ""Ab Initio""",/offers/natek-data-engineer-warszawa-334614
ETL/  SQL  Developer,Data,remote,mid,GreenMinds Sp. z o.o.,Warszawa,,15200-18200,"""Talend"" ""MS SQL"" ""Oracle""","""Power BI"" ""Java""",/offers/greenminds-sp-z-o-o-etl-developer
DevOps Engineer,DevOps,remote,senior,Experis Manpower Group,Warszawa,,29736-32424,"""CI/CD"" ""Cloud"" ""Docker"" ""Kubernetes""","""API""",/offers/experis-manpower-group-devops-engineer-warszawa-326399
Młodszy specjalista IT/Specjalista IT,Support,hybrid,junior,SOS Wioski Dziecięce,Warszawa,None-None,,"""Microsoft Office"" ""Communication Skills"" ""Windows Administration"" ""Network Administration""","""Android""",/offers/sos-wioski-dzieciece-mlodszy-specjalista-it-specjalista-it
Node.js Developer,JS,remote,mid,The Software House,Gliwice,,9500-16000,"""JavaScript"" ""TypeScript"" ""Node.js"" ""Express.js"" ""Serverless"" ""AWS""",,/offers/the-software-house-node-js-developer-gliwice
MS Dynamics AX Developer,Admin,hybrid,mid,NRF Poland Sp. z o.o.,Gdańsk,None-None,,"""Software Development"" ""English"" ""Microsoft Dynamics AX X++"" "".Net"" ""T-SQL"" ""REST API"" ""SOAP""","""MS SQL Server""",/offers/nrf-poland-sp-z-o-o-ms-dynamics-ax-developer-gdansk
Embedded Software Developer,C,remote,mid,HiQo Solutions,Gdańsk,14983-24446,18137-28783,"""Embedded Systems"" ""C"" ""Embedded C"" ""Bluetooth Low Energy/BLE"" ""RTOS"" ""TCP/IP"" ""Networking""",,/offers/hiqo-solutions-embedded-software-developer-gdansk-308257
SAP MDG Expert,ERP,hybrid,senior,Accenture,Warszawa,None-None,,"""MDG""",,/offers/accenture-sap-mdg-expert
Senior Security Solutions Engineer,Security,hybrid,senior,GSK,Poznań,None-None,,"""Cybersecurity"" ""IT Security"" ""Windows"" ""Linux"" ""Unix"" ""Azure"" ""GCP"" ""Network Administration""",,/offers/gsk-senior-security-solutions-engineer-poznan-334381
Principal Enterprise Architect,Architecture,hybrid,senior,GSK,Poznań,None-None,,"""Enterprise Architect"" ""Architecture""",,/offers/gsk-principal-enterprise-architect
Senior Fullstack  Java Developer,Java,remote,senior,NATEK,Wrocław,18000-21000,22000-27000,"""Angular"" ""Spring"" ""Oracle"" ""JavaScript"" ""Kafka"" ""RabbitMQ"" ""MongoDB""",,/offers/natek-senior-fullstack-java-developer-wroclaw
Senior QA Engineer,JS,hybrid,senior,VOLT,Warszawa,16800-20600,19500-24000,"""QA"" ""API Testing"" ""JavaScript"" ""TypeScript""","""Cypress"" ""Playwright""",/offers/volt-senior-qa-engineer-warszawa-334140
Administrator Systemów Biznesowych,Admin,hybrid,mid,Good Food Products,Poznań,None-None,,"""SQL PL"" ""SQL"" ""systemy IT""","""ERP"" ""APS"" ""MRP"" ""DMS"" ""CRM""",/offers/good-food-products-administrator-systemow-biznesowych-poznan
Power Apps Solution Architect,Architecture,remote,senior,Infopulse,Łódź,None-None,None-None,"""MS Dynamics 365"" ""Power Apps""",,/offers/infopulse-power-apps-solution-architect
Engineering Director,PM,office,c_level,Tangome Poland Sp. z o.o.,Warszawa,None-None,None-None,"""Agile"" ""Team Leadership"" ""Scrum"" ""Kanban"" ""Continuous Integration""",,/offers/tangome-poland-sp-z-o-o-engineering-director
UX/UI Designer,UX/UI,office,junior,MindPal,Katowice,,,"""English""","""Figma"" ""Adobe XD""",/offers/mindpal-ux-ui-designer
Młodszy Specjalista ds. IT,Admin,hybrid,junior,Berlin-Chemie/Menarini,Warszawa,,,"""Communication Skills"" ""Helpdesk"" ""Microsoft Windows""","""Active Directory"" ""Bazy Danych"" ""Hyper-V"" ""iOS"" ""ITIL"" ""Windows Administration"" ""Zabbix""",/offers/berlin-chemie-menarini-mlodszy-specjalista-ds-it-warszawa
Senior QA Automation Engineer (Python),Python,remote,senior,Scalo,Wrocław,,25200-26880,"""Python"" ""pytest"" ""Cloud"" ""API Testing"" ""Docker"" ""SQL"" ""NoSQL"" ""Big Data""","""SaaS""",/offers/scalo-senior-qa-automation-engineer-python-wroclaw
Administrator Citrix VDI,Admin,hybrid,junior,IT CONNECT,Warszawa,None-None,,"""Citrix VDI"" ""Powershell"" ""administracja usługami""",,/offers/it-connect-administrator-citrix-vdi
Application Management Consultant,Admin,hybrid,senior,ALDI Tech Hub,Tarnów,None-None,,"""Intune"" ""Configuration Manager""","""JIRA"" ""Confluence""",/offers/aldi-tech-hub-application-management-consultant-tarnow
Senior Security Architect (Cloud),Security,hybrid,senior,European Investment Bank,Warszawa,None-None,,"""IT Security"" ""IaaS"" ""PaaS"" ""SaaS"" ""Microsoft Azure Cloud"" ""Amazon Web Services""","""CCSP"" ""CISSP"" ""CCA"" ""Security Certifications""",/offers/european-investment-bank-senior-security-architect-cloud
IT Manager,Data,hybrid,senior,mBank SA,Warszawa,None-None,,"""Business Intelligence"" ""Data Warehousing""","""AI""",/offers/mbank-sa-it-manager
Programista PHP /Koordynator zespołu,HTML,hybrid,mid,Sedlak & Sedlak,Kraków,12000-18500,,"""HTML"" ""PHP"" ""CSS""","""SQL"" ""SEO"" ""Asana"" ""SuitCRM"" ""SalesManago"" ""UX""",/offers/sedlak-sedlak-programista-php-koordynator-zespolu-krakow
Regular IT System Analyst,Analytics,hybrid,mid,Primaris,Warszawa,,18480-20160,"""UML"" ""BPMN"" ""Confluence"" ""JIRA""","""Enterprise Architect""",/offers/primaris-regular-it-system-analyst
Team Lead - Carfax US,Java,hybrid,senior,S&P Global,Gdańsk,20000-30000,,"""Java"" ""Team Leadership""","""AWS"" ""React"" ""Kotlin"" ""GitLab"" ""Spring""",/offers/s-p-global-team-lead-carfax-us
DevOps Lead,DevOps,hybrid,senior,Falck IT Poland Sp. z o.o.,Warszawa,26000-30000,,"""Azure DevOps"" ""Microsoft Azure Cloud"" ""Powershell"" ""Python"" ""Ansible"" ""Terraform"" ""Jenkins"" ""GitLab"" ""Docker"" ""Prometheus""",,/offers/falck-it-poland-sp-z-o-o-devops-lead
Erlang Developer / Senior Erlang Developer,DevOps,remote,mid,Erlang Solutions,Kraków,16000-25000,18000-28000,"""erlang"" ""XMPP"" ""Git"" ""Linux"" ""DevOps"" ""PostgreSQL"" ""Docker""","""EjabberD"" ""Elixir"" ""Kubernetes""",/offers/erlang-solutions-erlang-developer-senior-erlang-developer-krakow
Administrator vSphere/Storage,Admin,hybrid,mid,SoftNet Sp. z o.o.,Kraków,None-None,,"""VMware"" ""SAN"" ""Storage"" ""Windows"" ""Linux""",,/offers/softnet-sp-z-o-o-administrator-vsphere-storage
Senior SAP TM Consultant,ERP,remote,senior,RITS Professional Services,Warszawa,,30240-35280,"""SAP""",,/offers/rits-professional-services-senior-sap-tm-consultant
Dynamics 365 CE Developer/Technical Architect,Architecture,remote,senior,Accenture,Katowice,None-None,,""".Net"" ""C#"" ""Microsoft Dynamics 365 CE"" ""Microsoft Dynamics CRM"" ""JS"" ""Angular/React""","""Azure DevOps"" ""Power platforms""",/offers/accenture-dynamics-365-ce-developer-technical-architect
Senior Analyst (Marketing & Web analytics focus),Data,remote,senior,Ramp Network,Warszawa,,21000-27000,"""web analytics"" ""SQL"" ""Tableu""",,/offers/ramp-network-senior-analyst-marketing-web-analytics-focus
Administrator IT,Admin,hybrid,mid,APN Promise S.A.,Warszawa,,10000-13000,"""Windows Server 2012R2"" ""Active Directory"" ""MS Exchange"" ""Hyper-V"" ""SCCM"" ""SharePoint"" ""ADFS""","""Azure"" ""M365""",/offers/apn-promise-s-a-administrator-it-warszawa
Analityk biznesowy IT,Analytics,remote,mid,Randstad Polska Sp. z o.o.,Warszawa,None-None,,"""UML"" ""BPMN"" ""JIRA"" ""Confluence"" ""Enterprise""","""SQL"" ""Axure RP""",/offers/randstad-polska-sp-z-o-o-analityk-biznesowy-it-warszawa
Mobile Device Tester with Danish,Testing,hybrid,mid,Samsung R&D Institute Poland,Warszawa,None-None,,,"""Android""",/offers/samsung-r-d-institute-poland-mobile-device-tester-with-danish
Senior Test Automation Engineer,Testing,hybrid,senior,Lyreco Advantage,Gdańsk,None-None,None-None,"""JIRA"" ""Cucubmer"" ""Selenium"" ""Java"" ""Git"" ""Jenkins"" ""Agile"" ""DevOps""","""API Testing""",/offers/lyreco-advantage-test-automation-engineer-frontend
BigData Developer (PySpark),Data,remote,mid,emagine Polska,Warszawa,,None-None,"""Python"" ""Apache Spark"" ""Big Data"" ""SQL""",,/offers/emagine-polska-bigdata-developer-pyspark
5G Cellular Core Network Developer,Other,remote,mid,Experis Manpower Group,Wrocław,,25200-30400,"""erlang"" ""Elixir"" ""TCP/IP"" ""5G""",,/offers/experis-manpower-group-5g-cellular-core-network-developer-wroclaw
"Senior Software Engineer, Machine Learning",JS,remote,senior,MEV,Lviv,,19715-29572,"""TypeScript/JavaScript"" ""Node.js"" ""MySQL"" ""AWS"" ""Kubernetes"" ""OpenCV""","""Tensorflow.JS"" ""C++"" ""Python""",/offers/mev-senior-software-engineer-machine-learning
Compute CaaS Solution Architect DR and BusC,Other,hybrid,mid,GSK,Poznań,None-None,,"""Enterprise Architect"" ""Cloud"" ""Leadership"" ""Terraform"" ""Ansible"" ""Python"" ""Powershell""",,/offers/gsk-compute-caas-solution-architect-dr-and-busc-poznan-334366
Junior Service Desk Administrator,Support,office,junior,ERGO Technology & Services,Gdańsk,None-None,,,"""Windows"" ""Mac OS"" ""Android"" ""iOS"" ""IT Support"" ""Maintenance of equipment"" ""Ticketing system""",/offers/ergo-technology-services-junior-service-desk-administrator
Product Design Team Leader (UX/UI),UX/UI,hybrid,senior,goodylabs,Łódź,,18000-22000,"""Figma"" ""UX Design"" ""UI Design"" ""English"" ""Polish"" ""Leadership""",,/offers/goodylabs-product-design-team-leader-ux-ui-lodz
RPA Developer & Project Manager Intern,PM,office,junior,MindPal,Gliwice,None-None,,,"""RPA"" ""GPT""",/offers/mindpal-rpa-developer-project-manager-intern
Programista Java,Java,remote,mid,Redge Technologies,Warszawa,None-None,None-None,"""Git"" ""Java"" ""Spring Boot"" ""Hibernate"" ""PostgreSQL"" ""REST"" ""Elasticsearch"" ""Linux""",,/offers/redge-technologies-programista-java
Junior Service Delivery Manager,Support,office,junior,GreenMinds Sp. z o.o.,Warszawa,6000-8000,,"""MS Office""","""Windows"" ""Active Directory""",/offers/greenminds-sp-z-o-o-service-delivery-manager
Full Stack Developer,PHP,remote,mid,innoscripta AG,Warszawa,,,"""PHP"" ""Laravel"" ""JavaScript"" ""Docker"" ""GitLab"" ""MySQL"" ""ReactJS"" ""Webpack""","""TypeScript"" ""English""",/offers/innoscripta-ag-full-stack-developer-warszawa
DevOps Engineer (GCP) German language*,DevOps,remote,mid,MindPal,Warszawa,,16000-25000,"""GCP""","""Kubernetes"" ""Docker"" ""Terraform"" ""Jenkins""",/offers/mindpal-devops-engineer-gcp-german-language
Senior Backend Developer with DevOps Skills,DevOps,remote,senior,Prosoma,Warszawa,None-None,,""".NET Core"" ""SQL Server"" ""PostgreSQL"" ""Docker"" ""Kubernetes"" ""Azure"" ""NoSQL"" ""RESTful API"" ""GraphQL"" ""Unit Testing""",,/offers/prosoma-senior-backend-developer-with-devops-skills-warszawa
Snowflake Data Engineer,Data,hybrid,mid,Accenture,Warszawa,None-None,,"""SQL"" ""Snowflake"" ""AWS/Azure/GCP"" ""PL/SQL""","""Matillion"" ""DBT"" ""Coalesce"" ""Atlan"" ""Terraform"" ""Kubernetes""",/offers/accenture-snowflake-data-engineer
Software Engineer in Test with German,Testing,remote,mid,VM.PL,Warszawa,11000-18000,15000-25000,"""Niemiecki"" ""Test Automation"" ""Black-Box Testing"" ""Python"" ""Git"" ""SQL""","""Robot Framework"" ""TypeScript"" ""Kubernetes"" ""Apache Kafka""",/offers/vm-pl-software-engineer-in-test-with-german-warszawa
Senior Data Scientist (Aim Reply),Data,hybrid,senior,Reply Polska Sp. z o. o.,Katowice,16000-22000,,"""Data Science"" ""Machine Learning"" ""Python""",,/offers/reply-polska-sp-z-o-o-senior-data-scientist-aim-reply
Business Customer Support Specialist with German,Support,hybrid,junior,IRKL Sp. z o.o.,Warsaw,None-None,,,"""German""",/offers/irkl-sp-z-o-o-business-customer-support-specialist-with-german
Golang Developer,Go,hybrid,mid,ITLT,Warszawa,,20100-25200,"""Golang"" ""DevOps tools""","""Python""",/offers/itlt-golang-developer-warszawa
Trener programowania dla młodzieży,Python,hybrid,junior,Giganci Programowania,Szczecin,,None-None,"""Linux"" ""C#"" ""C++"" ""Python"" ""Unity""",,/offers/giganci-programowania-trener-programowania-dla-mlodziezy-szczecin
SAP BW Consultant,ERP,remote,senior,Experis Manpower Group,Warszawa,,35280-40320,"""SAP BW"" ""SAP HANA"" ""ABAP"" ""BW/4Hana""",,/offers/experis-manpower-group-sap-bw-consultant
Senior / Lead Full Stack Java Developer,Java,hybrid,senior,EPAM Systems,Wrocław,14000-24000,,"""Java"" ""Clean Code"" ""Data Structures"" ""Algorithms"" ""OOP"" ""Design Patterns"" ""Unit Testing""",,/offers/epam-systems-senior-lead-full-stack-java-developer-wroclaw
SAP Basis Admin (100% remotely),Admin,remote,mid,Crestt,Warszawa,,21840-36960,"""SAP BASIS"" ""English (B2)"" ""IT Support"" ""Network Administration""",,/offers/crestt-sap-basis-admin-100-remotely
Experienced Team Lead,DevOps,hybrid,c_level,Nordea,Gdańsk,None-None,,"""Communication Skills"" ""Management"" ""SAFe""",,/offers/nordea-experienced-team-lead
Senior/Principal Backend Developer,Python,remote,senior,Booksy,Warszawa,None-None,None-None,"""Python"" ""Django"" ""Django Rest Framework"" ""Elasticsearch"" ""Celery"" ""PostgreSQL"" ""REST API""",,/offers/booksy-senior-principal-backend-developer
Senior ServiceNow Consultant,JS,remote,senior,GuideVision Polska,Wrocław,None-None,,"""ServiceNow""",,/offers/guidevision-polska-senior-servicenow-consultant-wroclaw-329692
Java Developer,Java,hybrid,mid,KUBO,Warszawa,15000-18000,,"""Java"" ""Spring"" ""Hibernate""",,/offers/kubo-java-developer-warszawa-332612
Senior M365 Cloud Administrator,Admin,remote,senior,Reply Polska Sp. z o. o.,Łódź,13000-22000,,"""Microsoft Azure Cloud"" ""Microsoft 365"" ""Active Directory"" ""Powershell""",,/offers/reply-polska-sp-z-o-o-senior-m365-cloud-administrator-lodz
Product Manager,PM,hybrid,senior,WearTech,Wrocław,,19000-25000,"""Scrum"" ""BPMN"" ""Agile"" ""Kanban""",,/offers/weartech-product-manager
👩‍💻DevOps Engineer🧑‍💻,DevOps,remote,mid,Interia.pl Sp. z o.o.,Kraków,,None-None,"""Cloud"" ""AWS"" ""GCP"" ""Azure"" ""Openshift/OKD"" ""Linux""","""IaaS"" ""PaaS"" ""SaaS""",/offers/interia-pl-sp-z-o-o-devops-engineer
Performance Test Architect,Testing,hybrid,senior,PAYBACK,Warszawa,None-None,,"""Java EE"" ""Spring"" ""Spring Boot"" ""REST"" ""AWS"" ""Oracle"" ""PostgreSQL"" ""Maven"" ""Jenkins"" ""Git""",,/offers/payback-performance-test-architect
Junior/Mid Test Automation Engineer,Testing,remote,mid,Oxla,Wrocław,,6490-17306,"""SQL"" ""Automated Testing"" ""Autmated test frameworks"" ""Python"" ""English""","""Docker"" ""Linux"" ""Relational Databases"" ""PostgreSQL""",/offers/oxla-junior-mid-test-automation-engineer-wroclaw
Fullstack .NET Developer - Tax GMS Develop,Net,hybrid,mid,KPMG,Kraków,None-None,,"""English"" "".Net"" ""Front-End""",,/offers/kpmg-fullstack-net-developer-tax-gms-develop-krakow-333700
SAP Basis Administrator ,Admin,remote,mid,Schaeffler Global Services Europe Sp. z o.o.,Wrocław,None-None,,"""Admin"" ""ERP"" ""Data"" ""PM"" ""IT Support""",,/offers/schaeffler-sap-basis-administrator-wroclaw
Azure Solutions Architect,Architecture,remote,senior,C&F,Warszawa,None-None,None-None,"""Azure"" ""Azure DevOps"" ""Databricks"" ""Azure Synapse"" ""Agile"" ""Data Warehousing"" ""Azure SQL"" ""Snowflake"" ""Neo4j""",,/offers/c-f-s-a-cloud-architect
Senior .NET FullStack Developer,Net,remote,senior,Adanto Software,Warszawa,,21500-23000,""".NET Core"" ""Node.js"" ""Vue.js"" ""JavaScript"" ""MongoDB"" ""English""",,/offers/adanto-software-senior-net-fullstack-developer-warszawa-322891
Specjalista IT,Admin,remote,mid,Securivy - Bezpieczeństwo IT,Poznań,,7000-12000,"""Cybersecurity"" ""Network Administration"" ""Windows Administration""","""Linux / Unix"" ""Active Directory"" ""Office 365"" ""IT Support"" ""Bazy Danych"" ""Cisco"" ""SIEM""",/offers/securivy-bezpieczenstwo-it-specjalista-it
Voice (Mobile) Engineer,Mobile,hybrid,mid,Randstad Polska Sp. z o.o.,Warszawa,20000-22000,,"""NICE"" ""Verba"" ""Movius"" ""Truphone"" ""Microsoft Windows Server"" ""CRM"" ""Automation Tools""",,/offers/randstad-polska-sp-z-o-o-voice-mobile-engineer
Project Development Engineer,Mobile,hybrid,mid,Thales,Tczew,None-None,,"""Problem Solving"" ""GSM/3G/LTE/5G"" ""Analytical Thinking"" ""Project Management""","""SIM/Smart card""",/offers/thales-project-development-engineer-tczew-308906
Software Support Engineer,Support,office,mid,KINGIT,Kobyłka,None-None,,"""English"" ""MS SQL Server"" ""MySQL"" ""Linux"" ""Windows""",,/offers/kingit-software-support-engineer
Senior Node.js/AWS Developer,JS,remote,senior,Simplicity Recruitment,Warszawa,None-None,None-None,"""Node.js"" ""Docker"" ""Serverless"" ""AWS"" ""MySQL"" ""DynamoDB""",,/offers/simplicity-recruitment-senior-node-js-aws-developer
DevOps Database Specialist,Admin,hybrid,mid,ITDS,Warsaw,,17000-22000,"""Polish"" ""MS SQL"" ""SSRS"" ""SSIS""","""Ansible"" ""Grafana"" ""Azure""",/offers/itds-devops-database-specialist-warsaw
Print Server Administrator,Admin,remote,mid,WIPRO,Wroclaw,None-None,None-None,"""ThinPrint"" ""Windows Print Spooler"" ""SAPlpd"" ""Citrix"" ""iDOMP""",,/offers/wipro-print-server-administrator-wroclaw
Azure DevOps & Kubernetes Master,DevOps,remote,senior,PeopleTrust Sp. z o.o.,Wrocław,,32500-36000,"""Azure DevOps"" ""Kubernetes"" ""Azure"" ""Git"" ""Terraform"" ""Ansible""",,/offers/peopletrust-sp-z-o-o-azure-devops-kubernetes-master-wroclaw-334601
DWH Developer,Data,remote,mid,Britenet,Białystok,,15000-18500,"""T-SQL"" ""MS SQL"" ""SSIS"" ""Talend Open Studio"" ""Power BI"" ""Powershell"" ""Bitbucket"" ""Git"" ""SoapUI""","""Azure""",/offers/britenet-dwh-developer-bialystok
