Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Senior Android Framework Developer,Mobile,hybrid,senior,Tietoevry,Wrocław,None-None,None-None,"""Android"" ""Communication Skills"" ""English""",,/offers/tietoevry-senior-android-framework-developer
Middle/ Senior DevOps Engineer,DevOps,remote,mid,Convista Poland,Warszawa,12000-22500,19440-33600,"""Kubernetes"" ""Jenkins"" ""Python"" ""OpenShift"" ""Git"" ""Linux / Unix"" ""Ansible"" ""API Gateway"" ""Prometheus""",,/offers/convista-poland-devops-engineer-warszawa
Senior Frontend Developer (Vue.js),JS,remote,senior,Simplicity Recruitment,Warsaw,None-None,None-None,"""JavaScript"" ""TypeScript"" ""Vue.js"" ""Vuetify"" ""Electron""",,/offers/simplicity-recruitment-senior-frontend-developer-vue-js
Dashboard Builder (Amplitude Specialist),Analytics,hybrid,mid,STEPWISE,Warszawa,,None-None,"""Amplitude"" ""Dashboards"" ""English""",,/offers/stepwise-dashboard-builder-amplitude-specialist
Senior IT Security Consultant,Security,hybrid,senior,Bayer Sp. z o.o.,Piaseczno,20000-28500,,"""AWS"" ""Microsoft Azure Cloud"" ""GCP"" ""NIST"" ""ISO""",,/offers/bayer-sp-z-o-o-senior-it-security-consultant-piaseczno
Senior Backend Developer,Python,remote,senior,Nordhealth,Gdańsk,17283-25925,17283-25925,"""Python"" ""Django"" ""PHP"" ""AWS""",,/offers/nordhealth-senior-backend-developer-gdansk
Engineering Team Lead (Internal Engineering),Java,remote,senior,SmartRecruiters Inc.,Kraków,21000-28000,24500-31500,"""Java"" ""Databases"" ""Prometheus"" ""Grafana"" ""SDLC""","""AWS"" ""Python"" ""Bash""",/offers/smartrecruiters-inc-engineering-team-lead-reliability-team
Senior UX/UI Designer,UX/UI,hybrid,senior,Printbox,Kraków,16000-19000,17000-20000,"""UX Design"" ""UX Research"" ""UI Design""",,/offers/printbox-senior-ux-ui-designer-krakow
Zidane Programowania - PHP Laravel,PHP,remote,mid,FootballTeamGame,Gdańsk,,15000-23000,"""Laravel"" ""Git"" ""PHP 8"" ""MySQL""","""PHPUnit"" ""AWS"" ""Linux""",/offers/footballteamgame-zidane-programowania-php-laravel
Młodszy specjalista ds. systemów informatycznych,Support,office,junior,Leasing Polski,Gdańsk,None-None,,"""MS Office"" ""MS Excel""",,/offers/leasing-polski-mlodszy-specjalista-ds-systemow-informatycznych-gdansk
Product Engineer - Mechanical,UX/UI,remote,senior,N-iX,Warszawa,,21613-25216,"""3D""",,/offers/n-ix-product-engineer-mechanical-warszawa
Senior Full Stack Engineer,Java,remote,senior,Airly,Poznań,,23000-29000,"""Java"" ""TypeScript"" ""PostgreSQL"" ""AWS"" ""Kubernetes"" ""English""","""Kotlin"" ""Next.js""",/offers/airly-senior-full-stack-engineer-poznan
Specjalista/ka ds. modelowania parametrów ekonomicznych,Python,remote,mid,mBank,Warszawa,None-None,,"""Python"" ""R"" ""SAS"" ""SQL""",,/offers/mbank-specjalista-ka-ds-modelowania-parametrow-ekonomicznych
Cloud SRE Engineer (Mid/Senior),DevOps,hybrid,mid,T-Mobile Polska S.A.,Warszawa,,None-None,"""AWS"" ""Azure"" ""GCP"" ""Node.js"" ""CI/CD"" ""GitOPS"" ""Terraform"" ""Java""",,/offers/t-mobile-polska-s-a-cloud-sre-engineer-mid-senior
Senior Mobile QA Engineer,Mobile,hybrid,senior,CAE Flight Services Poland,Kraków,None-None,None-None,"""Java/Groovy"" ""Mobile Apps Testing"" ""CI/CD tools""","""AWS"" ""Oracle"" ""Git"" ""JIRA""",/offers/cae-flight-services-poland-senior-mobile-qa-engineer-krakow
Senior Business Analyst with German,Analytics,remote,senior,Objectivity,Warszawa,13000-16000,19320-23520,"""Business Analysis""",,/offers/objectivity-senior-business-analyst-with-german-warszawa
Młodszy konsultant SAP,Analytics,hybrid,junior,Amica,Poznań,None-None,None-None,"""Angielski""","""Analityczne Myślenie"" ""Bazy Danych"" ""SAP"" ""SAP HANA""",/offers/amica-mlodszy-konsultant-sap
Inżynier Danych (SQL),Data,remote,mid,ProService Finteco Sp. z o.o,Białystok,None-None,None-None,"""SQL"" ""Git""","""C#""",/offers/proservice-finteco-sp-z-o-o-programista-ms-sql-bialystok
PHP Developer,PHP,remote,mid,Loyalty Starter,Gdańsk,,14000-20000,"""JS"" ""HTML"" ""PHP""","""Docker""",/offers/loyalty-starter-php-developer-gdansk
Change Management Specialist (with German),DevOps,remote,mid,emagine Polska,Wrocław,,30240-36960,"""Change Management"" ""DevOps"" ""Gitlab/GIT""","""Ansible"" ""Docker"" ""Shell"" ""Kubernetes"" ""OracleDB"" ""PostgreSQL""",/offers/emagine-polska-change-management-specialist-with-german-wroclaw
Mid-Level Golang Developer,Go,remote,mid,Teamwork.com,Gdańsk,14000-16500,,"""Golang""","""Amazon AWS"" ""MySQL""",/offers/teamwork-com-mid-level-golang-developer
Analityk Systemowy,Analytics,remote,mid,KLG Solutions Sp. z o.o.,Warszawa,,10000-15000,"""UML"" ""BPMN"" ""analiza systemowa""","""JIRA"" ""Enterprise Architect"" ""SQL""",/offers/klg-solutions-sp-z-o-o-analityk-systemowy-warszawa-326065
Fullstack .NET Developer with Angular,Net,hybrid,mid,Alter Solutions Polska,Warszawa,,20160-25200,""".Net"" ""Angular""",,/offers/alter-solutions-polska-fullstack-net-developer-with-angular-warszawa
Fullstack Engineer,JS,remote,mid,All Inspire Health Inc.,New York,,20012-36022,"""TypeScript"" ""ReactJS"" ""Node.js"" ""Amazon AWS"" ""Serverless"" ""PostgreSQL""","""DynamoDB"" ""React Native""",/offers/all-inspire-health-inc-fullstack-engineer
Analityk Procesowy,Analytics,hybrid,mid,apreel,Warszawa,,18480-21000,"""Umiejętności analityczne"" ""Zarządzanie procesem""","""Agile"" ""Analiza Biznesowa""",/offers/apreel-analityk-procesowy-warszawa
QA Automation Team Lead (Python),Testing,remote,senior,ScyllaDB,Warsaw,None-None,None-None,"""Python"" ""pytest"" ""Distributed systems"" ""Databases""",,/offers/scylladb-qa-automation-team-lead-python-warsaw
Test Automation Engineer,Testing,hybrid,mid,Primaris,Warszawa,,None-None,"""Java"" ""Selenium"" ""SQL"" ""SOAP"" ""REST API"" ""Postman""",,/offers/primaris-test-automation-engineer-warszawa-323814
Azure AI/ML Consultant,Analytics,hybrid,mid,Onex Group,Warszawa,,None-None,"""Python"" ""Azure Machine learning"" ""Azure OpenAI"" ""Azure Cognitive Services"" ""AI"" "".Net"" ""SQL""",,/offers/onex-group-azure-ai-ml-consultant
Rapid Application Developer (Mendix),DevOps,remote,mid,Objectivity,Poznań,9000-13000,14300-20500,"""Web Applications"" ""Mobile Apps"" ""Azure"" ""CI/CD"" ""Databases""",,/offers/objectivity-rapid-application-developer-mendix-poznan
ETL Developer,Data,remote,mid,Alter Solutions Polska,Warszawa,,10000-18400,"""ETL"" ""IBM DataStage"" ""IBM Cloud Pak"" ""Oracle DB"" ""DB2"" ""Jenkins"" ""Bamboo"" ""Git"" ""JIRA"" ""migration""",,/offers/alter-solutions-polska-etl-developer-warsaw
DevOps Lead,DevOps,hybrid,senior,Falck IT Poland Sp. z o.o.,Warszawa,26000-30000,,"""Azure DevOps"" ""Microsoft Azure Cloud"" ""Powershell"" ""Python"" ""Ansible"" ""Terraform"" ""Jenkins"" ""GitLab"" ""Docker"" ""Prometheus""",,/offers/falck-it-poland-sp-z-o-o-devops-lead
Technology M&A Consultant,Architecture,remote,mid,Accenture,Warszawa,None-None,,"""Merger&Acquistion"" ""Enterprise Architect"" ""Architecture"" ""IT Infrastructure"" ""PM"" ""Analytics""","""CRM/ERP"" ""Agile""",/offers/accenture-technology-strategy-consultant-m-a-warszawa
Senior Java Craftsman,Java,hybrid,senior,Calamari,Białystok,,18000-28000,"""Java"" ""Spring"" ""Analityczne Myślenie"" ""Clean Code"" ""OOP"" ""Event Driven Architecture"" ""Clean Architecture"" ""TDD""",,/offers/calamari-senior-java-craftsman-bialystok-325069
Manual Quality Assurance Enginner,Testing,office,mid,DiPocket Limited,Warsaw,,8500-17000,"""English"" ""REST API"" ""web""",,/offers/dipocket-limited-manual-quality-assurance-enginner
Programista,Analytics,office,mid,GroupM,Warszawa,None-None,,"""GCP"" ""BigQuery"" ""Microsoft Azure"" ""Python"" ""JavaScript"" ""C#"" ""SQL"" ""NoSQL""","""RPA""",/offers/groupm-programista-warszawa-329252
Cyber Audit,Security,hybrid,c_level,State Street,Kraków,None-None,,"""management skills"" ""English"" ""Analytical skills""","""Cyber risk management"" ""Cyber,Cloud technologies""",/offers/state-street-cyber-audit-vice-president-hybrid
Expert Mainframe Developer,Other,hybrid,senior,ASTEK Polska,Gdańsk,16000-18500,19000-22000,"""Cobol"" ""Endeavour"" ""DB2"" ""CICS"" ""SAFe"" ""Agile"" ""TDD""",,/offers/astek-polska-expert-mainframe-developer-trojmiasto
Junior IT Administrative Officer,Other,hybrid,junior,Xfaang,Warszawa,,None-None,,"""IT industry"" ""English"" ""Google Doc""",/offers/xfaang-junior-it-administrative-officer-warszawa
Senior FullStack Developer z j.angielskim,Python,remote,senior,dmTECH Polska,Wrocław,,20000-27000,"""Django"" ""Vue.js"" ""Python"" ""CI/CD"" ""Cloud""",,/offers/dmtech-polska-senior-fullstack-developer-z-j-angielskim
Architekt/Analityk Systemu,Admin,remote,mid,GET IT TOGETHER Sp z.o.o.,Gdynia,,None-None,"""Cognos"" ""JavaScript"" ""Powershell"" ""Python"" ""ETL"" ""SAP FC"" ""TM1"" ""SAP RiL"" ""Business Review""",,/offers/get-it-together-sp-z-o-o-architekt-analityk-systemu-gdynia
Business Analyst,Analytics,hybrid,senior,ITLT,Warszawa,,23000-29000,"""User Stories"" ""BPMN"" ""UML"" ""JIRA""",,/offers/itlt-business-analyst
React Native Expert,JS,remote,senior,Callstack,Wrocław,,31000-41000,"""JavaScript"" ""ReactJS"" ""React Native"" ""English"" ""Android"" ""iOS"" ""Mobile""",,/offers/callstack-react-react-native-expert-warszawa
iOS Developer,Mobile,remote,mid,XTB,Warszawa,10000-17000,10000-17000,"""MVVM-C"" ""Swift""","""XCode"" ""RxSwift"" ""Realm"" ""Jenkins"" ""SwiftUI"" ""Combine""",/offers/xtb-ios-developer-warszawa
Java Developer,Java,remote,mid,Sorigo,Warszawa,None-None,None-None,"""Java"" ""Spring"" ""Hibernate""","""Git"" ""REST""",/offers/sorigo-java-developer-3459591b-58d6-49d8-9c67-4877983b4a38
Fullstack Developer (Node.JS & React),JS,remote,mid,MindPal,Gdańsk,,14500-22500,"""Node.js"" ""React"" ""JavaScript"" ""HTML5 / CSS3"" ""RESTful API"" ""Git""",,/offers/mindpal-fullstack-developer-node-js-react-gdansk
Senior / Lead Java Developer,Java,office,senior,EPAM Systems,Wrocław,14000-24000,,"""Java"" ""Kubernetes"" ""Spring"" ""Angular"" ""CSS"" ""Node.js"" ""jQuery""",,/offers/epam-systems-senior-lead-java-developer-wroclaw-315458
DWH Developer,Data,remote,junior,InfiniteDATA,Warszawa,8000-11500,10000-15000,"""SQL"" ""ETL"" ""Bash Scripting"" ""DWH"" ""Teradata""",,/offers/infinitedata-dwh-developer-warszawa-322579
Test Automation Lead,Testing,remote,senior,Product Madness,Warszawa,15000-16400,,"""Automated Testing"" ""Selenium"" ""Appium""","""Bash"" ""Python""",/offers/product-madness-test-automation-lead-warszawa
Senior Java Developer,Java,hybrid,senior,j-labs,Warszawa,,26000-30000,"""Java"" ""Spring Boot"" ""AWS"" ""Docker"" ""Kubernetes"" ""PostgreSQL""",,/offers/j-labs-senior-java-developer-warszawa-303588
Senior BE Engineer,JS,hybrid,senior,Intellias,Kraków,,None-None,"""JavaScript""",,/offers/intellias-senior-be-engineer
C++ Devops Engineer,C,remote,senior,Infogain,Kraków,,23520-26880,"""C++"" ""UNIX/LINUX"" ""DevOps""",,/offers/infogain-c-devops-engineer
Junior .Net Developer,Net,hybrid,junior,AXA IT Solutions,Warszawa,7000-11500,,"""English""",""".Net"" "".NET Core"" ""TypeScript"" ""MsSQL""",/offers/axa-it-solutions-junior-net-developer
Salesforce Consultant - Service Cloud/Field Service,ERP,hybrid,senior,Vaillant Group,Katowice,None-None,,"""Salesforce Service Cloud"" ""Field Service"" ""Salesforce integrations""",,/offers/vaillant-group-salesforce-consultant-service-cloud-field-service
QA Automation Tester,Testing,remote,mid,MANGOPAY,Kraków,,16000-20000,"""Python"" ""Test Automation"" ""English""","""Playwright"" ""API Testing"" ""JavaScript""",/offers/mangopay-qa-automation-tester-krakow
SAP Basis and SAP AM Consultant,ERP,remote,mid,Fujitsu Technology,Katowice,,12000-20000,"""English"" ""SAP OS"" ""SAP System""","""SAP HANA"" ""Oracle"" ""MS SQL Server""",/offers/fujitsu-technology-sap-basis-and-sap-am-consultant
IT Support Manager,Support,office,mid,Kolomolo,Kraków,,17500-17500,"""Cloud"" ""on-prem technologies"" ""L1/L2/L3 IT support"" ""Linux"" ""Windows""","""AWS"" ""DNS""",/offers/kolomolo-it-support-manager
Programistka/programista .Net C#,Net,remote,senior,Aon,Warszawa,,13500-20160,""".NET C#"" ""WinForms"" ""SQL""","""ASP.NET"" ""Python"" ""DevExpress""",/offers/aon-programistka-programista-net-c-warszawa
Senior Data Engineer with IPC,Data,hybrid,senior,emagine Polska,Warszawa,,None-None,"""ETL"" ""Data Warehousing"" ""Informatica Powercenter"" ""Oracle DBMS""",,/offers/emagine-polska-senior-data-engineer-with-ipc
IoT SmartThings Cloud Solutions Developer,Java,remote,mid,Samsung R&D Institute Poland,Warszawa,None-None,,"""Java"" ""Spring"" ""Node.js"" ""Python"" ""UML"" ""SQL"" ""NoSQL"" ""Cloud""","""Front-End""",/offers/samsung-r-d-institute-poland-iot-smartthings-cloud-solutions-developer
Business Analyst,Analytics,remote,senior,C&F,Wrocław,None-None,None-None,"""Tableau"" ""Power BI"" ""Microsoft SQL""",,/offers/c-f-s-a-business-analyst-wroclaw-319831
Oracle Database Administrator (Junior/Mid),Admin,remote,junior,Next Technology Profesionals,Wrocław,,13440-15120,"""Oracle DB"" ""English""","""Networking"" ""PL/SQL"" ""Shell Scripting"" ""Linux networking""",/offers/next-technology-profesionals-oracle-database-administrator-junior-mid-wroclaw
Full-Stack Engineer at Supercreator,JS,hybrid,senior,On The Spot Development,Warszawa,,None-None,"""React"" ""Node.js"" ""React hooks"" ""MySQL"" ""PostgreSQL"" ""Firebase"" ""Firestore"" ""React-Query"" ""Electron.js""",,/offers/on-the-spot-development-full-stack-engineer-at-supercreator
Architekt Infrastruktury IT,Architecture,hybrid,mid,PKO Bank Polski,Pruszków,None-None,,"""LAN"" ""WAN""",,/offers/pko-bank-polski-architekt-infrastruktury-it
Senior QA Software Enginering,Testing,hybrid,senior,CAE Flight Services Poland,Kraków,None-None,None-None,"""Java"" ""OOP"" ""Testing"" ""SCRUM/Kanban Methodology""","""BDD"" ""SQL"" ""Git""",/offers/cae-flight-services-poland-senior-qa-software-enginering
Software Architect  (Java · AI · Big Data),Java,remote,senior,kyp.ai,Tychy,None-None,None-None,"""Java"" ""Architecture"" ""PostgreSQL"" ""Kafka""",,/offers/kyp-ai-software-architect-java-ai-big-data-tychy-322869
IT Internal Auditor,Other,hybrid,mid,ERGO Technology & Services,Warszawa,None-None,,"""English"" ""Audit"" ""Risk Management""","""CISA"" ""COSO"" ""COBIT"" ""ITIL"" ""ISO27001""",/offers/ergo-technology-services-it-internal-auditor-warszawa
PHP Developer,PHP,office,mid,STS,Katowice,10000-14000,12000-17000,"""PHP"" ""Symfony"" ""Doctrine"" ""Unit Testing"" ""Docker"" ""Clean Code""","""Kubernetes"" ""Node.js"" ""NoSQL"" ""nestJS""",/offers/sts-php-developer-katowice-304949
Full-stack Developer (PHP & WordPress),PHP,remote,mid,Trans.eu Group SA,Wrocław,,14000-20000,,"""Java"" ""Terraform"" ""AWS""",/offers/trans-eu-group-sa-full-stack-developer-php-wordpress
Project Development Engineer,PM,hybrid,mid,Thales,Gdańsk,None-None,,"""Problem Solving"" ""GSM/3G/LTE/5G"" ""Analytical Thinking"" ""Project Management""","""SIM/Smart card""",/offers/thales-project-development-engineer-gdansk-308902
Business Analyst with German,Data,remote,mid,HN EXPERTS,Warszawa,None-None,,"""Swift"" ""SEPA"" ""ISO20022"" ""AZV"" ""Target2"" ""crypto currency""",,/offers/hn-experts-business-analyst-with-german-warszawa-321082
Product Manager (Data),PM,remote,senior,VirtusLab,Wrocław,15500-20500,21000-27000,"""Product Management"" ""Data Management"" ""English"" ""Communication"" ""Tableau/Qlik"" ""Agile"" ""Snowflake""","""SQL""",/offers/virtuslab-product-manager-data-wroclaw
Analityk IT (Obszar Skarbu i Rozliczeń),Analytics,remote,mid,PKO Bank Polski,Warszawa,None-None,,,""".Net"" ""MS SQL"" ""SQL"" ""XML"" ""XSD""",/offers/pko-bank-polski-analityk-it-obszar-skarbu-i-rozliczen
Programista Szyny ESB,Java,office,mid,PKO Bank Polski,Warszawa,None-None,,"""WSDL"" ""JSM"" ""SOAP"" ""XML Schema"" ""IBM Integration Bus"" ""Java"" ""SQL"" ""Linux""",,/offers/pko-bank-polski-programista-szyny-esb
Senior Site Reliability Engineer,Data,hybrid,senior,Procter & Gamble,Warszawa,,,"""Python"" ""SQL"" ""GCP"" ""Azure"" ""AI Engineering"" ""Spark"" ""pytest"" ""Databases""",,/offers/procter-gamble-sre-tech-lead-ai-engineering-team-warszawa-303683
Engineering Manager (Mobile),Mobile,hybrid,c_level,itMatch,Warszawa,,None-None,"""iOS"" ""Swift"" ""Kotlin""",,/offers/itmatch-engineering-manager-mobile
Tester Automatyzujący,Testing,remote,mid,makeitright,Warszawa,,19000-21500,"""Cypress"" ""SQL"" ""JIRA""","""Python""",/offers/makeitright-tester-automatyzujacy-warszawa-316403
Test Engineer,Testing,hybrid,mid,Experis Manpower Group,Warszawa,,21840-25200,"""Mobile App Testing"" ""Manual Testing""","""Automated Testing"" ""Swift"" ""SwiftUI"" ""Java"" ""Jenkins"" ""Espresso"" ""Appium""",/offers/experis-manpower-group-test-engineer-warszawa-326831
Specjalista ds. wsparcia informatycznego (k/m),Support,office,mid,Emitel S.A.,Warszawa,None-None,None-None,"""Windows 10/11"" ""Active Directory"" ""Servicedesk"" ""Office365"" ""MS Office"" ""Windows Server"" ""LAN/WAN"" ""Angielski""",,/offers/emitel-s-a-specjalista-ds-wsparcia-informatycznego-k-m
Senior Cloud Security Engineer,DevOps,remote,senior,Jit Team,Warszawa,,29400-39900,"""Cloud security"" ""DevSecOps""",,/offers/jit-team-senior-cloud-security-engineer-warszawa
Specjalista ds. Silników Decyzyjnych,Java,remote,senior,ASTEK Polska,Wrocław,,16800-26250,"""Ferryt"" ""Ferryt RDE/Flow"" ""SQL"" ""C#"" ""Java""",,/offers/astek-polska-specjalista-ds-silnikow-decyzyjnych-wroclaw
DE/Python Developer,Python,remote,mid,HTD Health,Warszawa,28017-50432,,"""Python"" ""SQL""","""Amazon AWS""",/offers/htd-health-de-python-developer-warszawa
IT Business Analyst,Analytics,hybrid,mid,KPMG,Warszawa,None-None,,"""Communication Skills"" ""Analytical Thinking"" ""Problem Solving"" ""MS Office""",,/offers/kpmg-it-business-analyst-warszawa-321545
Senior .Net Developer for Managed Services,Net,hybrid,senior,PwC Polska,Warszawa,12400-19600,,"""C#"" "".Net"" "".NET Core"" ""SQL"" ""JS""",,/offers/pwc-polska-senior-net-developer-for-managed-services
Integration Architect / Team Lead,Architecture,remote,senior,Polar Night Software,Warszawa,,20000-27500,"""Communication Skills"" ""AWS"" ""Python"" ""RESTful API"" ""ETL"" ""SQL"" ""Team Leadership""",,/offers/polar-night-software-integration-architect-team-lead-warszawa
Mid or Senior Level Backend Engineer,JS,remote,senior,ClickUp,Nowy Sącz,,20000-35000,"""TypeScript"" ""PostgreSQL""","""Node.js"" ""Nest.js"" ""Express.js"" ""Redis"" ""Kafka"" ""Docker"" ""AWS""",/offers/clickup-mid-or-senior-level-backend-engineer-nowy-sacz
Technical Support with German & English,Support,office,junior,HCLTech,Kraków,None-None,,,"""IT"" ""Microsoft Office"" ""Windows 10"" ""ITIL"" ""Firewall""",/offers/hcltech-it-analyst-with-german-english
Software Development Engineer III Java (Skills and Learning project),Java,hybrid,senior,Tesco Technology,Kraków,22000-30000,26000-36000,"""Java"" ""Spring Boot"" ""Microservices"" ""Azure"" ""Testing"" ""CI/CD"" ""Kubernetes"" ""NoSQL"" ""SQL"" ""Agile""",,/offers/tesco-technology-software-development-engineer-iii-java-skills-and-learning-project
"Java Architect Cloud, Microservices, DDD",Architecture,remote,senior,Crestt,Warszawa,,30240-35280,"""Java"" ""Spring Boot"" ""Maven"" ""Docker"" ""Git"" ""Microservices"" ""Cloud"" ""DDD""","""Selenium"" ""BDD""",/offers/crestt-java-architect-cloud-microservices-ddd
Senior Java Backend Developer,Java,remote,senior,Kitopi,Kraków,16500-23100,20000-28000,"""Java"" ""Spring Boot"" ""REST API"" ""OOP"" ""Clean Code"" ""SQL/NoSQL"" ""TDD/BDD"" ""Microservices""","""DDD"" ""Event-Driven Architecture""",/offers/kitopi-senior-java-backend-developer-krakow
Frontend Engineer,JS,remote,senior,Focal Systems,Łódź,,37000-55000,"""JavaScript"" ""CSS"" ""React"" ""TypeScript"" ""Redux"" ""Node.js""","""Docker""",/offers/focal-systems-frontend-engineer-lodz
Dynamics 365 F&O / Dynamics AX Developer,ERP,office,mid,INLOGICA,Poznań,10000-16500,12000-20000,"""Microsoft Dynamics 365"" ""Microsoft Dynamics AX"" ""English"" ""Microsoft SQL Server""",""".Net"" ""C#"" ""C++"" ""Microsoft Power Platform""",/offers/inlogica-dynamics-365-f-o-dynamics-ax-developer
Specjalista ds. wdrożeń systemów IT,Support,hybrid,mid,Marcel S.A.,Pruszków,6000-7000,,"""wdrażanie systemów""","""prawo jazdy kat.B"" ""Kontakt z klientem"" ""testowanie aplikacji""",/offers/marcel-s-a-specjalista-ds-wdrozen-systemow-it-pruszkow
DevOps Engineer,DevOps,remote,senior,Ciklum,Wrocław,,22127-27657,"""Kubernetes""",,/offers/ciklum-devops-engineer-wroclaw-329564
Senior UX Designer,UX/UI,hybrid,senior,Stonex Poland,Myślenice,None-None,,"""Figma"" ""Good communication"" ""Appli HUI"" ""Google Material Guideline""",,/offers/stonex-poland-senior-ux-designer-myslenice
Dashboard Builder (Amplitude Specialist),ERP,hybrid,mid,STEPWISE,Warszawa,,None-None,"""Amplitude"" ""Dashboards"" ""English""",,/offers/stepwise-dashboard-builder-amplitude-specialist-warszawa
Senior UI/UX Designer,UX/UI,hybrid,senior,Next Technology Professionals,Wrocław,,20000-27000,"""Figma"" ""Adobe XD""",,/offers/next-technology-professional-senior-ui-ux-designer
Data Scientist,Data,remote,mid,Objectivity - part of,Warszawa,10500-16500,16800-25200,"""Python"" ""SQL"" ""LLM"" ""NLP"" ""Machine Learning""","""GenAI"" ""Computer Vision""",/offers/objectivity-part-of-data-scientist
Architekt Rozwiązań,Architecture,remote,mid,Eagle Recruitment Group,Warszawa,16000-19000,17000-20000,"""Architecture"" ""Analiza Biznesowa"" ""analiza systemowa"" ""UML"" ""BPMN""",,/offers/eagle-recruitment-architekt-rozwiazan-solution-architect
Lead Application Support Specialist (Lead SRE),Other,hybrid,mid,Thomson Reuters,Gdańsk,None-None,,,"""Web Applications""",/offers/thomson-reuters-lead-application-support-specialist-lead-sre
Senior Linux Systems Engineer,Admin,office,senior,Keepit,Kraków,None-None,,"""Linux""",,/offers/keepit-senior-linux-systems-engineer
MDM Intune Engineer,Other,remote,mid,WIPRO,Wroclaw,None-None,,"""MDM Intune"" ""MobileIron"" ""Office 365""",,/offers/wipro-mdm-intune-engineer-wroclaw-326898
Senior Fullstack .NET Developer,JS,office,senior,Medpace,Warszawa,22000-30000,,"""C#"" "".Net"" ""Angular"" ""JavaScript"" ""Entity Framework"" ""SQL"" ""SASS"" ""GitHub"" ""SQL Server""","""Azure""",/offers/medpace-senior-fullstack-net-developer-warszawa-319300
Tableau Developer,Analytics,remote,mid,C&F,Warszawa,None-None,None-None,"""Analytical Thinking"" ""Tableau"" ""MS SQL"" ""Databases"" ""Power BI""","""Microstrategy"" ""Power Apps""",/offers/c-f-s-a-tableau-developer-warszawa
Vue.js Developer (Remote),JS,remote,senior,The Codest,Warszawa,,15000-21000,"""Vue.js"" ""TypeScript"" ""GraphQL""","""Apollo"" ""Node.js"" ""SASS"" ""SCSS""",/offers/the-codest-mid-senior-vue-js-developer-remote-a98520c6-0f8d-40a0-8051-6ac09986598e
Senior Embedded Developer,C,remote,senior,Klika Tech sp. z o.o.,Warszawa,None-None,None-None,"""C++"" ""Linux"" ""Go""",,/offers/klika-tech-sp-z-o-o-senior-embedded-developer-warszawa
Koordynator IT,Support,office,senior,Steriscience Sp. z o.o.,Warszawa,,,"""Microsoft Windows""",,/offers/steriscience-sp-z-o-o-koordynator-it-warszawa-315799
Lead Architect (m/f/x),Architecture,remote,senior,HERE Technologies,Kraków,,None-None,"""C++"" ""JavaScript"" ""TypeScript"" ""Java"" ""Scala"" ""RESTful API"" ""AWS ElastiCache"" ""AWS S3"" ""Kubernetes"" ""Docker""",,/offers/here-technologies-lead-architect-m-f-x
Software Architect  (Java · AI · Big Data),Architecture,remote,senior,kyp.ai,Tychy,None-None,None-None,"""Java"" ""Architecture"" ""PostgreSQL"" ""Kafka""",,/offers/kyp-ai-software-architect-java-ai-big-data-tychy
Administrator sieci LAN/WAN,Admin,hybrid,senior,Polkomtel Sp. z o. o.,Warszawa,None-None,,"""LAN/WAN"" ""VPN"" ""Cisco"" ""Juniper""",,/offers/polkomtel-sp-z-o-o-administrator-sieci-lan-wan-warszawa-319902
Senior Consultant Microsoft Dynamics 365 Marketing,ERP,remote,mid,Onex Group,Gdańsk,,23000-28000,"""Microsoft Dynamics 365""",,/offers/onex-group-senior-consultant-microsoft-dynamics-365-marketing-gdansk
Programista Systemów Integracji Danych/SAS,Data,remote,senior,Bank Millennium,Wrocław,None-None,,"""ETL"" ""SQL"" ""Analytics""","""Java""",/offers/bank-millennium-programista-systemow-integracji-danych-wroclaw
Java Developer,Java,hybrid,mid,Premotec Poland,Kraków,,10000-14000,"""Java""","""Spring Boot"" ""PostreSQL"" ""Swing"" ""Angular""",/offers/premotec-poland-java-and-angular-developer
Senior Fullstack Python/React Developer,Python,remote,senior,Grape Up,Kraków,16800-23480,19800-27700,"""Python"" ""JavaScript"" ""TypeScript"" ""React"" ""PostgreSQL"" ""AWS"" ""Terraform"" ""Redux"" ""REST API"" ""GraphQL""",,/offers/grape-up-senior-fullstack-python-react-developer-krakow
EDI Developer,Admin,hybrid,senior,DSV ISS,Warszawa,None-None,,"""EDI"" ""Java"" ""C++"" ""C#"" ""SQL"" ""XML"" ""JSON"" ""XPath"" ""CSV""",,/offers/dsv-iss-edi-developer-warszawa-326186
Salesforce Technical Support Specialist,Support,hybrid,mid,DNV,Gdynia,None-None,,"""IT Support""","""Salesforce""",/offers/dnv-salesforce-technical-support-specialist-gdynia-322401
IT Infrastructure and Network Administrator,Admin,hybrid,mid,HUB HR,Bydgoszcz,12000-15000,,"""Windows Server"" ""Active Directory"" ""Microsoft"" ""Microsoft Azure"" ""Firewall""","""VMware""",/offers/hub-hr-it-infrastructure-and-network-administrator
Full-Stack Developer with Java and Angular,Java,remote,mid,Fujitsu,Wrocław,None-None,,"""Java"" ""Angular"" ""CI/CD""","""Spring Boot"" ""Kotlin"" ""Scrum""",/offers/fujitsu-full-stack-developer-with-java-and-angular-wroclaw
